X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,email,date_updated,dis_status,POINT_X,POINT_Y
-118.367267056446,34.2364919668055,57701,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 77 - Sun Valley,9224 Sunland Blvd.,,Sun Valley,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8677",www.lafd.org,,,59219,The department provides fire and rescue services for people of all ages in Los Angeles.,91352,http://egis3.lacounty.gov/lms/?p=59219,publish,34.236492,-118.367267,,2013/06/01 11:50:56+00,,6450665.9289283,1908647.02878273
-118.492190055952,34.1307479662934,57703,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 109 - Encino Hills,16500 Mulhulland Dr.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8609",www.lafd.org,,,59220,The department provides fire and rescue services for people of all ages in Los Angeles.,90049,http://egis3.lacounty.gov/lms/?p=59220,publish,34.130748,-118.49219,,2013/06/01 11:50:56+00,,6412720.48579048,1870326.74617147
-118.522016055734,34.0444749662892,57705,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 69 - Pacific Palisades,15045 Sunset Blvd.,,Pacific Palisades,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 575-8569",www.lafd.org,,,59221,The department provides fire and rescue services for people of all ages in Los Angeles.,90272,http://egis3.lacounty.gov/lms/?p=59221,publish,34.044475,-118.522016,,2013/06/01 11:50:56+00,,6403531.37129472,1838976.32757322
-118.254239056626,33.9969629665554,57707,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 21 - South Los Angeles,1192 E. 51st St.,,Los Angeles,CA,"SITE HOURS: Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6221",www.lafd.org,,,59222,The department provides fire and rescue services for people of all ages in Los Angeles.,90011,http://egis3.lacounty.gov/lms/?p=59222,publish,33.996963,-118.254239,,2013/06/01 11:50:56+00,,6484607.44700314,1821372.58620597
-118.378839055752,34.1676519666369,57709,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 60 - North Hollywood,5320 Tujunga Ave.,,North Hollywood,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake and Hotline (213) 485-6185,  Administrative (818) 756-8660",www.lafd.org,,,59223,The department provides fire and rescue services for people of all ages in Los Angeles.,91601,http://egis3.lacounty.gov/lms/?p=59223,publish,34.167652,-118.378839,,2013/06/01 11:50:56+00,,6447073.95546922,1883608.06606548
-118.186768856407,34.0852887571122,57713,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 47 - El Serena,4575 Huntington Dr S,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6247",www.lafd.org,,,59226,The department provides fire and rescue services for people of all ages in Los Angeles.,90032,http://egis3.lacounty.gov/lms/?p=59226,publish,34.08528879,-118.1867688,,2013/06/01 11:50:56+00,,6505118.16779263,1853471.16210055
-118.502164055749,34.2546419662992,57715,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 87 - Granada Hills,10124 Balboa Blvd.,,Northridge,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8687",www.lafd.org,,,59227,The department provides fire and rescue services for people of all ages in Los Angeles.,91344,http://egis3.lacounty.gov/lms/?p=59227,publish,34.254642,-118.502164,,2013/06/01 11:50:56+00,,6409927.35653421,1915428.38825148
-118.207677056103,34.0309609671241,57720,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 25 - South Boyle Heights,2927 Whittier Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6225",www.lafd.org,,,59231,The department provides fire and rescue services for people of all ages in Los Angeles.,90023,http://egis3.lacounty.gov/lms/?p=59231,publish,34.030961,-118.207677,,2013/06/01 11:50:56+00,,6498746.4863103,1833712.6911189
-118.447951056154,34.3089889665148,57726,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 91 - Sylmar,14430 Polk St.,,Sylmar,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8691",www.lafd.org,,,59236,The department provides fire and rescue services for people of all ages in Los Angeles.,91342,http://egis3.lacounty.gov/lms/?p=59236,publish,34.308989,-118.447951,,2013/06/01 11:50:56+00,,6426397.36165188,1935128.63986139
-118.417285056596,34.2698909664136,57728,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 98 - Pacoima,13035 Van Nuys Blvd.,,Pacoima,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8698",www.lafd.org,,,59237,The department provides fire and rescue services for people of all ages in Los Angeles.,91331,http://egis3.lacounty.gov/lms/?p=59237,publish,34.269891,-118.417285,,2013/06/01 11:50:56+00,,6435598.80715972,1920860.4239753
-118.240308056755,33.9457839666842,57731,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 65 - Watts,1801 E. Century Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6265",www.lafd.org,,,59239,The department provides fire and rescue services for people of all ages in Los Angeles.,90002,http://egis3.lacounty.gov/lms/?p=59239,publish,33.945784,-118.240308,,2013/06/01 11:50:56+00,,6488785.56495921,1802737.12708589
-118.478619055602,34.0585619667604,57733,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 19 - Brentwood,12229 Sunset Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 575-8519",www.lafd.org,,,59240,The department provides fire and rescue services for people of all ages in Los Angeles.,90049,http://egis3.lacounty.gov/lms/?p=59240,publish,34.058562,-118.478619,,2013/06/01 11:50:56+00,,6416702.31739372,1844037.36699182
-118.346901055929,34.069269966678,57737,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 61 - Fairfax,5821 W. 3rd St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6261",www.lafd.org,,,59243,The department provides fire and rescue services for people of all ages in Los Angeles.,90036,http://egis3.lacounty.gov/lms/?p=59243,publish,34.06927,-118.346901,,2013/06/01 11:50:56+00,,6456611.39538381,1847770.36575939
-118.53631005635,34.2496269662925,57739,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 70 - Northridge,9861 Reseda Blvd.,,Northridge,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8673",www.lafd.org,,,59244,The department provides fire and rescue services for people of all ages in Los Angeles.,91324,http://egis3.lacounty.gov/lms/?p=59244,publish,34.249627,-118.53631,,2013/06/01 11:50:56+00,,6399599.53991956,1913656.66443273
-118.374278056489,34.1261349666925,57741,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 97 - Laurel Canyon / Mulholland,8021 Mulholland Dr.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8697",www.lafd.org,,,59245,The department provides fire and rescue services for people of all ages in Los Angeles.,90046,http://egis3.lacounty.gov/lms/?p=59245,publish,34.126135,-118.374278,,2013/06/01 11:50:56+00,,6448397.36489588,1868494.20652948
-118.528869055673,34.2288019661034,57743,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 103 - Northridge / Csun,18143 Parthenia St.,,Northridge,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8603",www.lafd.org,,,59246,The department provides fire and rescue services for people of all ages in Los Angeles.,91324,http://egis3.lacounty.gov/lms/?p=59246,publish,34.228802,-118.528869,,2013/06/01 11:50:56+00,,6401808.28615822,1906066.26032223
-118.554103055311,34.0424859664314,57745,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 23 - Palisades Highlands,17281 Sunset Blvd.,,Pacific Palisades,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 575-8523",www.lafd.org,,,59247,The department provides fire and rescue services for people of all ages in Los Angeles.,90272,http://egis3.lacounty.gov/lms/?p=59247,publish,34.042486,-118.554103,,2013/06/01 11:50:56+00,,6393807.07611081,1838304.53462547
-118.274071155817,33.9378405071359,57751,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 64 - South Los Angeles,10811 S Main St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6264",www.lafd.org,,,59252,The department provides fire and rescue services for people of all ages in Los Angeles.,90061,http://egis3.lacounty.gov/lms/?p=59252,publish,33.93784054,-118.2740711,,2013/06/01 11:50:56+00,,6478537.45028488,1799872.53865498
-118.301705056915,34.2583659667704,57756,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 74 - Tujunga / Sunland,7777 Foothill Blvd.,,Tujunga,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8674",www.lafd.org,,,59256,The department provides fire and rescue services for people of all ages in Los Angeles.,91042,http://egis3.lacounty.gov/lms/?p=59256,publish,34.258366,-118.301705,,2013/06/01 11:50:56+00,,6470505.5034223,1916541.39914881
-118.190237056962,34.1110289669396,57758,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 12 - Highland Park / Arroyo Seco,5921 N. Figueroa St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6212",www.lafd.org,,,59257,The department provides fire and rescue services for people of all ages in Los Angeles.,90042,http://egis3.lacounty.gov/lms/?p=59257,publish,34.111029,-118.190237,,2013/06/01 11:50:56+00,,6504085.75253464,1862840.45996298
-118.466789056622,34.2723409666635,57761,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 75 - Mission Hills,15345 San Fernando Mission Blvd.,,Mission Hills,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 757-8675",www.lafd.org,,,59259,The department provides fire and rescue services for people of all ages in Los Angeles.,91345,http://egis3.lacounty.gov/lms/?p=59259,publish,34.272341,-118.466789,,2013/06/01 11:50:56+00,,6420646.73798256,1921817.78590573
-118.384133056133,34.0507049668764,57769,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 58 - Pico / Robertson,1556 S. Robertson Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6258",www.lafd.org,,,59266,The department provides fire and rescue services for people of all ages in Los Angeles.,90035,http://egis3.lacounty.gov/lms/?p=59266,publish,34.050705,-118.384133,,2013/06/01 11:50:56+00,,6445309.92126764,1841055.25517389
-118.261616055989,33.7467149677637,57771,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 40 - Terminal Island,330 Ferry St.,,San Pedro,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 548-7540",www.lafd.org,,,59267,The department provides fire and rescue services for people of all ages in Los Angeles.,90731,http://egis3.lacounty.gov/lms/?p=59267,publish,33.746715,-118.261616,,2013/06/01 11:50:56+00,,6482134.3679598,1730307.20895389
-118.28756505602,34.1000169667292,57773,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 35 - Los Feliz,1601 N. Hillhurst Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6235",www.lafd.org,,,59268,The department provides fire and rescue services for people of all ages in Los Angeles.,90027,http://egis3.lacounty.gov/lms/?p=59268,publish,34.100017,-118.287565,,2013/06/01 11:50:56+00,,6474613.25373697,1858903.02328406
-118.405730055924,34.0230389671526,57775,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 43 - Palms,3690 Motor Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 840-2143",www.lafd.org,,,59269,The department provides fire and rescue services for people of all ages in Los Angeles.,90034,http://egis3.lacounty.gov/lms/?p=59269,publish,34.023039,-118.40573,,2013/06/01 11:50:56+00,,6438727.21888189,1831012.83759473
-118.273956055929,34.0553269665479,57780,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 11 - Westlake / Macarther Park,1819 W. 7th St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6211",www.lafd.org,,,59273,The department provides fire and rescue services for people of all ages in Los Angeles.,90057,http://egis3.lacounty.gov/lms/?p=59273,publish,34.055327,-118.273956,,2013/06/01 11:50:56+00,,6478688.89027072,1842628.03385247
-118.483934056054,34.2143819668237,57785,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 90 - Van Nuys Airport Area,7921 Woodley Ave.,,Van Nuys,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8690",www.lafd.org,,,59277,The department provides fire and rescue services for people of all ages in Los Angeles.,91406,http://egis3.lacounty.gov/lms/?p=59277,publish,34.214382,-118.483934,,2013/06/01 11:50:56+00,,6415365.48279706,1900750.1948389
-118.33695705666,34.2639089667554,57787,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 24 - Shadow Hills / Sunland,9411 Wentworth St.,,Sunland,CA,"Monday through Sunday, 24 hours per day. ","Routine Matters Service/Intake (213) 485-5971,  Administrative (818) 756-8624",www.lafd.org,,,59278,The department provides fire and rescue services for people of all ages in Los Angeles.,91040,http://egis3.lacounty.gov/lms/?p=59278,publish,34.263909,-118.336957,,2013/06/01 11:50:56+00,,6459860.36756039,1918592.42588665
-118.536249055586,34.2053649661954,57790,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 73 - Reseda,7419 Reseda Blvd.,,Reseda,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake and Hotline (213) 485-6185,  Administrative (818) 756-8673",www.lafd.org,,,59280,The department provides fire and rescue services for people of all ages in Los Angeles.,91335,http://egis3.lacounty.gov/lms/?p=59280,publish,34.205365,-118.536249,,2013/06/01 11:50:56+00,,6399532.04169497,1897549.05294722
-118.55880305598,34.2769019659719,57793,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 8 - Porter Ranch,11351 Tampa Ave.,,Northridge,CA,"Monday through Sunday, 24 hours per day. ",,www.lafd.org,,,59282,The department provides fire and rescue services for people of all ages in Los Angeles.,91326,http://egis3.lacounty.gov/lms/?p=59282,publish,34.276902,-118.558803,,2013/06/01 11:50:56+00,,6392857.49205197,1923619.40763056
-118.603457055487,34.2474709662444,57795,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 96 - Chatsworth,21800 Marilla St.,,Chatsworth,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8696",www.lafd.org,,,59283,The department provides fire and rescue services for people of all ages in Los Angeles.,91311,http://egis3.lacounty.gov/lms/?p=59283,publish,34.247471,-118.603457,,2013/06/01 11:50:56+00,,6379303.49914689,1912987.11360648
-118.40536105593,34.1430239663664,57798,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 78 - Studio City / Valley Village,4041 Whitsett Ave.,,Studio City,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Service/Intake (818) 756-8678",www.lafd.org,,,59285,The department provides fire and rescue services for people of all ages in Los Angeles.,91604,http://egis3.lacounty.gov/lms/?p=59285,publish,34.143024,-118.405361,,2013/06/01 11:50:56+00,,6439015.11889663,1874676.85558148
-118.549301055349,34.1727069665968,57801,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 93 - Tarzana,19059 Ventura Blvd.,,Tarzana,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8693",www.lafd.org,,,59287,The department provides fire and rescue services for people of all ages in Los Angeles.,91356,http://egis3.lacounty.gov/lms/?p=59287,publish,34.172707,-118.549301,,2013/06/01 11:50:56+00,,6395520.77872014,1885685.70298631
-118.459578056111,33.9910979671957,57804,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 63 - Venice,1930 Shell Ave.,,Venice,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 575-8563",www.lafd.org,,,59289,The department provides fire and rescue services for people of all ages in Los Angeles.,90291,http://egis3.lacounty.gov/lms/?p=59289,publish,33.991098,-118.459578,,2013/06/01 11:50:56+00,,6422357.31756663,1819459.21076764
-118.623672055792,34.1857739659799,57806,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 105 - Woodland Hills,6345 Fallbrook Ave.,,Woodland Hills,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8605",www.lafd.org,,,59290,The department provides fire and rescue services for people of all ages in Los Angeles.,91364,http://egis3.lacounty.gov/lms/?p=59290,publish,34.185774,-118.623672,,2013/06/01 11:50:56+00,,6373055.22325763,1890572.18173039
-118.38137705594,33.9451079670645,57811,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 95 - Lax Area / Hotel District,10010 International Rd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6295",www.lafd.org,,,59294,The department provides fire and rescue services for people of all ages in Los Angeles.,90045,http://egis3.lacounty.gov/lms/?p=59294,publish,33.945108,-118.381377,,2013/06/01 11:50:56+00,,6445998.95335414,1802623.42816631
-118.334812056026,34.0116559669596,57814,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 94 - Crenshaw District / Baldwin Hills,4030 Crenshaw Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6294",www.lafd.org,,,59296,The department provides fire and rescue services for people of all ages in Los Angeles.,90008,http://egis3.lacounty.gov/lms/?p=59296,publish,34.011656,-118.334812,,2013/06/01 11:50:56+00,,6460202.69660014,1826791.19905639
-118.435347736314,34.0802599663545,57818,211,,Public Safety,Fire Stations,,City of Los Angeles,La City Station No. 71 - S. Beverly Glen Blvd.,107 S. Beverly Glen Blvd.,,Los Angeles,CA,24 hours a day,"Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 575-8571",http://www.lafd.org,,,59298,The department provides fire and rescue services  for people of all ages in Los Angeles.  Most services are restricted to the City of Los Angeles.,90024,http://egis3.lacounty.gov/lms/?p=59298,publish,34.08026,-118.43534768,,2013/05/30 16:18:15+00,,6429842.7993148,1851874.02553105
-118.353033056476,34.097293966728,57820,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 41 - Hollywood Hills / Northwest,1439 N. Gardner St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6241",www.lafd.org,,,59299,The department provides fire and rescue services for people of all ages in Los Angeles.,90046,http://egis3.lacounty.gov/lms/?p=59299,publish,34.097294,-118.353033,,2013/06/01 11:50:56+00,,6454790.14541739,1857975.23347297
-118.286926056284,34.0040819670567,57822,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 46 - Coliseum,4370 S. Hoover St.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6246",www.lafd.org,,,59300,The department provides fire and rescue services for people of all ages in Los Angeles.,90037,http://egis3.lacounty.gov/lms/?p=59300,publish,34.004082,-118.286926,,2013/06/01 11:50:56+00,,6474707.04685646,1823989.99632548
-118.591705055875,34.1731059663855,57824,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 84 - Woodland Hills,21050 Burbank Blvd.,,Woodland Hills,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (818) 756-8684",www.lafd.org,,,59301,The department provides fire and rescue services for people of all ages in Los Angeles.,91367,http://egis3.lacounty.gov/lms/?p=59301,publish,34.173106,-118.591705,,2013/06/01 11:50:56+00,,6382695.64721823,1885903.70025373
-118.309233055901,34.0383089670418,57826,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 26 - West Adams,2009 S. Western Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6226",www.lafd.org,,,59302,The department provides fire and rescue services for people of all ages in Los Angeles.,90018,http://egis3.lacounty.gov/lms/?p=59302,publish,34.038309,-118.309233,,2013/06/01 11:50:56+00,,6467984.44481614,1836465.87786973
-118.449131056268,34.0597709662849,57829,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 37 - Westwood / Ucla,1090 Veteran Ave.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (310) 575-8537",www.lafd.org,,,59304,The department provides fire and rescue services for people of all ages in Los Angeles.,90024,http://egis3.lacounty.gov/lms/?p=59304,publish,34.059771,-118.449131,,2013/06/01 11:50:56+00,,6425635.78673147,1844436.12308405
-118.315357055983,34.0618439668911,57831,211,,Public Safety,Fire Stations,,www.lafd.org,Los Angeles Fire Department - Station 29 - Hancock Park,4029 W. Wilshire Blvd.,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Dispatch - 24 hours - English/Spanish Service/Intake (213) 485-6185,  Administrative (213) 485-6229",www.lafd.org,,,59305,The department provides fire and rescue services for people of all ages in Los Angeles.,90010,http://egis3.lacounty.gov/lms/?p=59305,publish,34.061844,-118.315357,,2013/06/01 11:50:56+00,,6466155.98128147,1845036.44504614
-118.312317056536,34.2002029667885,57842,211,,Public Safety,Fire Stations,,http://www.ci.burbank.ca.us/fire/,Burbank Fire Department - Station 16,1600 N. Bel Aire Dr.,,Burbank,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake and Administration (818) 238-3473,http://www.ci.burbank.ca.us/fire/,,,59315,The department provides fire and rescue services for people of all ages in the Burbank area.,91504,http://egis3.lacounty.gov/lms/?p=59315,publish,34.200203,-118.312317,,2013/06/01 11:50:56+00,,6467233.16843155,1895384.72689532
-118.343951056249,34.1620269666426,57844,211,,Public Safety,Fire Stations,,http://www.ci.burbank.ca.us/fire/,Burbank Fire Department - Station 12,644 N. Hollywood Way,,Burbank,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake and Administration (818) 238-3473,http://www.ci.burbank.ca.us/fire/,,,59316,The department provides fire and rescue services for people of all ages in the Burbank area.,91505,http://egis3.lacounty.gov/lms/?p=59316,publish,34.162027,-118.343951,,2013/06/01 11:50:56+00,,6457620.30412714,1881523.09549789
-118.057918056514,33.9288349671867,57847,211,,Public Safety,Fire Stations,,www.santafesprings.org,City Of Santa Fe Springs Department Of Fire And Rescue,11300 Greenstone Ave.,,Santa Fe Springs,CA,"Monday through Friday, 7:00am to 6:00pm. ",Service/Intake and Administration (562) 944-9713,www.santafesprings.org,,,59318,The department provides fire and rescue services for people of all ages in the city of Santa Fe Springs.,90670,http://egis3.lacounty.gov/lms/?p=59318,publish,33.928835,-118.057918,,2013/06/01 11:50:56+00,,6544100.38871256,1796486.95126607
-118.065625056889,33.9625259672068,57851,211,,Public Safety,Fire Stations,,www.santafesprings.org,Santa Fe Springs Department Of Fire And Rescue - Station 2,8634 Dice Rd.,,Santa Fe Springs,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (562) 696-9050,www.santafesprings.org,,,59321,The department provides fire and rescue services for people of all ages in the city of Santa Fe Springs.,90670,http://egis3.lacounty.gov/lms/?p=59321,publish,33.962526,-118.065625,,2013/06/01 11:50:56+00,,6541770.40583973,1808749.27943164
-118.328982055635,33.8308309669847,57853,211,,Public Safety,Fire Stations,,www.torranceca.gov/TFD/,City Of Torrance Fire Department,1701 Crenshaw Blvd.,,Torrance,CA,"Monday through Sunday, 24 hours per day. ","24 hour dispatch Service/Intake (310) 781-7042,  Administrative (310) 781-7000, Captain's Office Service/Intake and Administration (310) 781-7001",www.torranceca.gov/TFD/,,,59322,The department provides fire and rescue services for people of all ages in Torrance.,90501,http://egis3.lacounty.gov/lms/?p=59322,publish,33.830831,-118.328982,,2013/06/01 11:50:56+00,,6461754.14756547,1760979.37136273
-118.341407055557,33.8370389675521,57856,211,,Public Safety,Fire Stations,,www.torranceca.gov/TFD/,Torrance Fire Department - Fire Prevention And Hazardous Materials Administration,3031 Torrance Blvd.,,Torrance,CA,"Monday through Friday, 7:30am to 5:30pm; closed alternating Fridays. ",Fire Prevention Service/Intake (310) 618-2973,www.torranceca.gov/TFD/,,,59325,The department provides fire and rescue services for people of all ages in Torrance.,90503,http://egis3.lacounty.gov/lms/?p=59325,publish,33.837039,-118.341407,,2013/06/01 11:50:56+00,,6457988.19840448,1763251.19424689
-118.150854056327,34.0757609673402,57861,211,,Public Safety,Fire Stations,,http://www.cityofalhambra.org/government/,City Of Alhambra Fire Department - Station 74,2505 W. Norwood Pl.,,Alhambra,CA,"Monday through Sunday, 24 hours per day. ",Service/Intake (626) 570-5104,http://www.cityofalhambra.org/government/,,,59329,The department provides fire and rescue services for the city of Alhambra.,91803,http://egis3.lacounty.gov/lms/?p=59329,publish,34.075761,-118.150854,,2013/06/01 11:50:56+00,,6515987.68115856,1849985.55949172
