Station,Date,WeatherType
LAX,20001110,50
LAX,20001111,50
LAX,20001112,20
LAX,20001113,10
LAX,20001114,20
LAX,20001115,10
LAX,20001116,10
LAX,20001117,10
LAX,20001118,10
LAX,20001119,30
LAX,20001120,30
LAX,20001121,40
LAX,20001122,10
LAX,20001123,10
LAX,20001124,10
LAX,20001125,10
LAX,20001126,10
LAX,20001127,50
LAX,20001128,10
LAX,20001129,50
LAX,20001130,10
LAX,20001201,40
LAX,20001202,40
LAX,20001203,10
LAX,20001204,30
LAX,20001205,61
LAX,20001206,60
LAX,20001207,60
LAX,20001208,40
LAX,20001209,40
LAX,20001210,40
LAX,20001211,50
LAX,20001212,70
LAX,20001213,10
LAX,20001214,50
LAX,20001215,10
LAX,20001216,30
LAX,20001217,30
LAX,20001218,31
LAX,20001219,70
LAX,20001220,10
LAX,20001221,10
LAX,20001222,50
LAX,20001223,50
LAX,20001224,10
LAX,20001225,30
LAX,20001226,30
LAX,20001227,30
LAX,20001228,30
LAX,20001229,30
LAX,20001230,10
LAX,20001231,50
LAX,20010101,10
LAX,20010102,30
LAX,20010103,32
LAX,20010104,31
LAX,20010105,30
LAX,20010106,60
LAX,20010107,10
LAX,20010108,40
LAX,20010109,40
LAX,20010110,50
LAX,20010111,40
LAX,20010112,50
LAX,20010113,10
LAX,20010114,10
LAX,20010115,10
LAX,20010116,10
LAX,20010117,10
LAX,20010118,10
LAX,20010119,10
LAX,20010120,10
LAX,20010121,10
LAX,20010122,40
LAX,20010123,10
LAX,20010124,40
LAX,20010125,10
LAX,20010126,50
LAX,20010127,50
LAX,20010128,10
LAX,20010129,50
LAX,20010130,10
LAX,20010131,10
LAX,20010201,10
LAX,20010202,10
LAX,20010203,30
LAX,20010204,31
LAX,20010205,61
LAX,20010206,40
LAX,20010207,50
LAX,20010208,70
LAX,20010209,10
LAX,20010210,50
LAX,20010211,50
LAX,20010212,50
LAX,20010213,70
LAX,20010214,50
LAX,20010215,10
LAX,20010216,10
LAX,20010217,10
LAX,20010218,40
LAX,20010219,40
LAX,20010220,10
LAX,20010221,10
LAX,20010222,70
LAX,20010223,50
LAX,20010224,50
LAX,20010225,50
LAX,20010226,40
LAX,20010227,40
LAX,20010228,50
LAX,20010301,10
LAX,20010302,10
LAX,20010303,40
LAX,20010304,40
LAX,20010305,40
LAX,20010306,40
LAX,20010307,40
LAX,20010308,40
LAX,20010309,70
LAX,20010310,10
LAX,20010311,50
LAX,20010312,40
LAX,20010313,10
LAX,20010314,10
LAX,20010315,40
LAX,20010316,40
LAX,20010317,40
LAX,20010318,60
LAX,20010319,60
LAX,20010320,40
LAX,20010321,40
LAX,20010322,40
LAX,20010323,40
LAX,20010324,40
LAX,20010325,40
LAX,20010326,40
LAX,20010327,40
LAX,20010328,40
LAX,20010329,40
LAX,20010330,40
LAX,20010331,40
LAX,20010401,40
LAX,20010402,40
LAX,20010403,10
LAX,20010404,50
LAX,20010405,50
LAX,20010406,50
LAX,20010407,50
LAX,20010408,20
LAX,20010409,20
LAX,20010410,20
LAX,20010411,50
LAX,20010412,10
LAX,20010413,10
LAX,20010414,10
LAX,20010415,10
LAX,20010416,10
LAX,20010417,10
LAX,20010418,40
LAX,20010419,40
LAX,20010420,50
LAX,20010421,50
LAX,20010422,20
LAX,20010423,10
LAX,20010424,30
LAX,20010425,40
LAX,20010426,40
LAX,20010427,40
LAX,20010428,40
LAX,20010429,40
LAX,20010430,40
LAX,20010501,70
LAX,20010502,50
LAX,20010503,70
LAX,20010504,10
LAX,20010505,10
LAX,20010506,40
LAX,20010507,40
LAX,20010508,40
LAX,20010509,40
LAX,20010510,40
LAX,20010511,40
LAX,20010512,40
LAX,20010513,40
LAX,20010514,40
LAX,20010515,40
LAX,20010516,40
LAX,20010517,40
LAX,20010518,40
LAX,20010519,40
LAX,20010520,40
LAX,20010521,40
LAX,20010522,40
LAX,20010523,40
LAX,20010524,40
LAX,20010525,60
LAX,20010526,40
LAX,20010527,40
LAX,20010528,40
LAX,20010529,10
LAX,20010530,40
LAX,20010531,40
LAX,20010601,40
LAX,20010602,40
LAX,20010603,40
LAX,20010604,10
LAX,20010605,40
LAX,20010606,10
LAX,20010607,40
LAX,20010608,40
LAX,20010609,40
LAX,20010610,10
LAX,20010611,10
LAX,20010612,40
LAX,20010613,40
LAX,20010614,10
LAX,20010615,40
LAX,20010616,10
LAX,20010617,40
LAX,20010618,40
LAX,20010619,60
LAX,20010620,40
LAX,20010621,60
LAX,20010622,60
LAX,20010623,10
LAX,20010624,40
LAX,20010625,10
LAX,20010626,10
LAX,20010627,10
LAX,20010628,70
LAX,20010629,40
LAX,20010630,40
LAX,20010701,10
LAX,20010702,60
LAX,20010703,60
LAX,20010704,60
LAX,20010705,70
LAX,20010706,40
LAX,20010707,40
LAX,20010708,40
LAX,20010709,40
LAX,20010710,40
LAX,20010711,20
LAX,20010712,10
LAX,20010713,40
LAX,20010714,40
LAX,20010715,10
LAX,20010716,10
LAX,20010717,10
LAX,20010718,10
LAX,20010719,40
LAX,20010720,10
LAX,20010721,40
LAX,20010722,40
LAX,20010723,40
LAX,20010724,40
LAX,20010725,40
LAX,20010726,40
LAX,20010727,40
LAX,20010728,40
LAX,20010729,40
LAX,20010730,40
LAX,20010731,10
LAX,20010801,40
LAX,20010802,50
LAX,20010803,50
LAX,20010804,50
LAX,20010805,10
LAX,20010806,40
LAX,20010807,40
LAX,20010808,40
LAX,20010809,50
LAX,20010810,40
LAX,20010811,10
LAX,20010812,40
LAX,20010813,10
LAX,20010814,40
LAX,20010815,40
LAX,20010816,40
LAX,20010817,40
LAX,20010818,10
LAX,20010819,40
LAX,20010820,10
LAX,20010821,40
LAX,20010822,40
LAX,20010823,10
LAX,20010824,40
LAX,20010825,40
LAX,20010826,40
LAX,20010827,40
LAX,20010828,40
LAX,20010829,10
LAX,20010830,40
LAX,20010831,40
LAX,20010901,40
LAX,20010902,40
LAX,20010903,40
LAX,20010904,40
LAX,20010905,40
LAX,20010906,40
LAX,20010907,40
LAX,20010908,40
LAX,20010909,40
LAX,20010910,40
LAX,20010911,40
LAX,20010912,10
LAX,20010913,10
LAX,20010914,40
LAX,20010915,40
LAX,20010916,40
LAX,20010917,40
LAX,20010918,40
LAX,20010919,40
LAX,20010920,40
LAX,20010921,40
LAX,20010922,40
LAX,20010923,50
LAX,20010924,10
LAX,20010925,60
LAX,20010926,10
LAX,20010927,10
LAX,20010928,10
LAX,20010929,10
LAX,20010930,10
LAX,20011001,60
LAX,20011002,40
LAX,20011003,60
LAX,20011004,40
LAX,20011005,40
LAX,20011006,40
LAX,20011007,10
LAX,20011008,40
LAX,20011009,40
LAX,20011010,40
LAX,20011011,40
LAX,20011012,10
LAX,20011013,40
LAX,20011014,10
LAX,20011015,40
LAX,20011016,40
LAX,20011017,40
LAX,20011018,10
LAX,20011019,40
LAX,20011020,40
LAX,20011021,40
LAX,20011022,40
LAX,20011023,40
LAX,20011024,40
LAX,20011025,40
LAX,20011026,50
LAX,20011027,40
LAX,20011028,40
LAX,20011029,10
LAX,20011030,40
LAX,20011031,10
LAX,20011101,40
LAX,20011102,40
LAX,20011103,40
LAX,20011104,40
LAX,20011105,40
LAX,20011106,40
LAX,20011107,40
LAX,20011108,10
LAX,20011109,40
LAX,20011110,40
LAX,20011111,40
LAX,20011112,40
LAX,20011113,10
LAX,20011114,10
LAX,20011115,10
LAX,20011116,10
LAX,20011117,40
LAX,20011118,10
LAX,20011119,10
LAX,20011120,10
LAX,20011121,40
LAX,20011122,40
LAX,20011123,10
LAX,20011124,70
LAX,20011125,10
LAX,20011126,10
LAX,20011127,10
LAX,20011128,20
LAX,20011129,50
LAX,20011130,50
LAX,20011201,10
LAX,20011202,40
LAX,20011203,40
LAX,20011204,10
LAX,20011205,10
LAX,20011206,30
LAX,20011207,31
LAX,20011208,31
LAX,20011209,70
LAX,20011210,40
LAX,20011211,10
LAX,20011212,72
LAX,20011213,10
LAX,20011214,70
LAX,20011215,70
LAX,20011216,10
LAX,20011217,10
LAX,20011218,10
LAX,20011219,10
LAX,20011220,40
LAX,20011221,50
LAX,20011222,10
LAX,20011223,10
LAX,20011224,10
LAX,20011225,10
LAX,20011226,10
LAX,20011227,40
LAX,20011228,40
LAX,20011229,40
LAX,20011230,40
LAX,20011231,40
LAX,20020101,40
LAX,20020102,40
LAX,20020103,40
LAX,20020104,40
LAX,20020105,10
LAX,20020106,10
LAX,20020107,60
LAX,20020108,60
LAX,20020109,40
LAX,20020110,10
LAX,20020111,30
LAX,20020112,30
LAX,20020113,10
LAX,20020114,40
LAX,20020115,40
LAX,20020116,40
LAX,20020117,10
LAX,20020118,10
LAX,20020119,70
LAX,20020120,10
LAX,20020121,10
LAX,20020122,10
LAX,20020123,10
LAX,20020124,10
LAX,20020125,70
LAX,20020126,10
LAX,20020127,40
LAX,20020128,50
LAX,20020129,50
LAX,20020130,10
LAX,20020131,20
LAX,20020201,70
LAX,20020202,10
LAX,20020203,10
LAX,20020204,10
LAX,20020205,10
LAX,20020206,10
LAX,20020207,10
LAX,20020208,40
LAX,20020209,70
LAX,20020210,31
LAX,20020211,70
LAX,20020212,30
LAX,20020213,10
LAX,20020214,40
LAX,20020215,40
LAX,20020216,40
LAX,20020217,40
LAX,20020218,10
LAX,20020219,10
LAX,20020220,40
LAX,20020221,30
LAX,20020222,32
LAX,20020223,60
LAX,20020224,40
LAX,20020225,10
LAX,20020226,60
LAX,20020227,40
LAX,20020228,40
LAX,20020301,60
LAX,20020302,70
LAX,20020303,30
LAX,20020304,70
LAX,20020305,10
LAX,20020306,40
LAX,20020307,40
LAX,20020308,10
LAX,20020309,10
LAX,20020310,10
LAX,20020311,60
LAX,20020312,40
LAX,20020313,70
LAX,20020314,10
LAX,20020315,70
LAX,20020316,70
LAX,20020317,70
LAX,20020318,70
LAX,20020319,10
LAX,20020320,10
LAX,20020321,40
LAX,20020322,40
LAX,20020323,40
LAX,20020324,10
LAX,20020325,40
LAX,20020326,10
LAX,20020327,40
LAX,20020328,40
LAX,20020329,40
LAX,20020330,40
LAX,20020331,50
LAX,20020401,50
LAX,20020402,50
LAX,20020403,50
LAX,20020404,40
LAX,20020405,10
LAX,20020406,40
LAX,20020407,40
LAX,20020408,40
LAX,20020409,40
LAX,20020410,40
LAX,20020411,40
LAX,20020412,40
LAX,20020413,40
LAX,20020414,40
LAX,20020415,40
LAX,20020416,10
LAX,20020417,40
LAX,20020418,10
LAX,20020419,70
LAX,20020420,10
LAX,20020421,10
LAX,20020422,10
LAX,20020423,40
LAX,20020424,40
LAX,20020425,40
LAX,20020426,40
LAX,20020427,10
LAX,20020428,10
LAX,20020429,10
LAX,20020430,40
LAX,20020501,20
LAX,20020502,20
LAX,20020503,50
LAX,20020504,50
LAX,20020505,50
LAX,20020506,50
LAX,20020507,50
LAX,20020508,50
LAX,20020509,50
LAX,20020510,10
LAX,20020511,10
LAX,20020512,30
LAX,20020513,70
LAX,20020514,10
LAX,20020515,10
LAX,20020516,40
LAX,20020517,40
LAX,20020518,40
LAX,20020519,40
LAX,20020520,50
LAX,20020521,20
LAX,20020522,71
LAX,20020523,10
LAX,20020524,40
LAX,20020525,40
LAX,20020526,10
LAX,20020527,40
LAX,20020528,40
LAX,20020529,40
LAX,20020530,40
LAX,20020531,40
LAX,20020601,40
LAX,20020602,40
LAX,20020603,10
LAX,20020604,40
LAX,20020605,40
LAX,20020606,40
LAX,20020607,40
LAX,20020608,40
LAX,20020609,10
LAX,20020610,10
LAX,20020611,10
LAX,20020612,40
LAX,20020613,40
LAX,20020614,10
LAX,20020615,10
LAX,20020616,10
LAX,20020617,40
LAX,20020618,40
LAX,20020619,40
LAX,20020620,40
LAX,20020621,40
LAX,20020622,40
LAX,20020623,40
LAX,20020624,40
LAX,20020625,40
LAX,20020626,40
LAX,20020627,40
LAX,20020628,40
LAX,20020629,40
LAX,20020630,40
LAX,20020701,40
LAX,20020702,50
LAX,20020703,50
LAX,20020704,10
LAX,20020705,40
LAX,20020706,40
LAX,20020707,50
LAX,20020708,40
LAX,20020709,40
LAX,20020710,40
LAX,20020711,40
LAX,20020712,40
LAX,20020713,40
LAX,20020714,40
LAX,20020715,40
LAX,20020716,10
LAX,20020717,40
LAX,20020718,40
LAX,20020719,40
LAX,20020720,40
LAX,20020721,40
LAX,20020722,40
LAX,20020723,10
LAX,20020724,10
LAX,20020725,70
LAX,20020726,10
LAX,20020727,10
LAX,20020728,10
LAX,20020729,10
LAX,20020730,40
LAX,20020731,40
LAX,20020801,40
LAX,20020802,40
LAX,20020803,40
LAX,20020804,40
LAX,20020805,40
LAX,20020806,10
LAX,20020807,10
LAX,20020808,10
LAX,20020809,70
LAX,20020810,40
LAX,20020811,10
LAX,20020812,10
LAX,20020813,40
LAX,20020814,40
LAX,20020815,40
LAX,20020816,40
LAX,20020817,40
LAX,20020818,40
LAX,20020819,40
LAX,20020820,40
LAX,20020821,40
LAX,20020822,40
LAX,20020823,10
LAX,20020824,40
LAX,20020825,40
LAX,20020826,70
LAX,20020827,40
LAX,20020828,40
LAX,20020829,70
LAX,20020830,40
LAX,20020831,40
LAX,20020901,60
LAX,20020902,60
LAX,20020903,60
LAX,20020904,40
LAX,20020905,40
LAX,20020906,40
LAX,20020907,40
LAX,20020908,10
LAX,20020909,10
LAX,20020910,60
LAX,20020911,40
LAX,20020912,50
LAX,20020913,40
LAX,20020914,50
LAX,20020915,50
LAX,20020916,10
LAX,20020917,40
LAX,20020918,40
LAX,20020919,40
LAX,20020920,40
LAX,20020921,50
LAX,20020922,10
LAX,20020923,10
LAX,20020924,40
LAX,20020925,40
LAX,20020926,80
LAX,20020927,40
LAX,20020928,40
LAX,20020929,10
LAX,20020930,10
LAX,20021001,40
LAX,20021002,40
LAX,20021003,10
LAX,20021004,10
LAX,20021005,10
LAX,20021006,10
LAX,20021007,60
LAX,20021008,40
LAX,20021009,40
LAX,20021010,40
LAX,20021011,40
LAX,20021012,40
LAX,20021013,50
LAX,20021014,40
LAX,20021015,40
LAX,20021016,40
LAX,20021017,40
LAX,20021018,40
LAX,20021019,50
LAX,20021020,50
LAX,20021021,40
LAX,20021022,40
LAX,20021023,50
LAX,20021024,50
LAX,20021025,50
LAX,20021026,50
LAX,20021027,10
LAX,20021028,20
LAX,20021029,50
LAX,20021030,50
LAX,20021031,50
LAX,20021101,40
LAX,20021102,40
LAX,20021103,40
LAX,20021104,40
LAX,20021105,10
LAX,20021106,10
LAX,20021107,40
LAX,20021108,70
LAX,20021109,40
LAX,20021110,40
LAX,20021111,60
LAX,20021112,30
LAX,20021113,10
LAX,20021114,10
LAX,20021115,30
LAX,20021116,30
LAX,20021117,40
LAX,20021118,30
LAX,20021119,31
LAX,20021120,31
LAX,20021121,32
LAX,20021122,40
LAX,20021123,40
LAX,20021124,50
LAX,20021125,70
LAX,20021126,70
LAX,20021127,10
LAX,20021128,30
LAX,20021129,40
LAX,20021130,10
LAX,20021201,40
LAX,20021202,10
LAX,20021203,10
LAX,20021204,10
LAX,20021205,10
LAX,20021206,40
LAX,20021207,40
LAX,20021208,10
LAX,20021209,40
LAX,20021210,40
LAX,20021211,10
LAX,20021212,10
LAX,20021213,10
LAX,20021214,40
LAX,20021215,40
LAX,20021216,70
LAX,20021217,40
LAX,20021218,10
LAX,20021219,10
LAX,20021220,70
LAX,20021221,50
LAX,20021222,40
LAX,20021223,10
LAX,20021224,10
LAX,20021225,10
LAX,20021226,10
LAX,20021227,10
LAX,20021228,40
LAX,20021229,50
LAX,20021230,10
LAX,20021231,40
LAX,20030101,10
LAX,20030102,30
LAX,20030103,60
LAX,20030104,60
LAX,20030105,60
LAX,20030106,62
LAX,20030107,70
LAX,20030108,60
LAX,20030109,40
LAX,20030110,40
LAX,20030111,40
LAX,20030112,40
LAX,20030113,40
LAX,20030114,40
LAX,20030115,30
LAX,20030116,31
LAX,20030117,31
LAX,20030118,30
LAX,20030119,10
LAX,20030120,40
LAX,20030121,40
LAX,20030122,40
LAX,20030123,60
LAX,20030124,60
LAX,20030125,61
LAX,20030126,31
LAX,20030127,61
LAX,20030128,40
LAX,20030129,40
LAX,20030130,30
LAX,20030131,31
LAX,20030201,60
LAX,20030202,70
LAX,20030203,30
LAX,20030204,30
LAX,20030205,10
LAX,20030206,10
LAX,20030207,30
LAX,20030208,10
LAX,20030209,10
LAX,20030210,30
LAX,20030211,40
LAX,20030212,40
LAX,20030213,40
LAX,20030214,60
LAX,20030215,40
LAX,20030216,40
LAX,20030217,40
LAX,20030218,40
LAX,20030219,40
LAX,20030220,30
LAX,20030221,60
LAX,20030222,40
LAX,20030223,40
LAX,20030224,40
LAX,20030225,40
LAX,20030226,40
LAX,20030227,40
LAX,20030228,10
LAX,20030301,10
LAX,20030302,10
LAX,20030303,70
LAX,20030304,50
LAX,20030305,10
LAX,20030306,10
LAX,20030307,10
LAX,20030308,10
LAX,20030309,10
LAX,20030310,10
LAX,20030311,40
LAX,20030312,40
LAX,20030313,40
LAX,20030314,40
LAX,20030315,40
LAX,20030316,40
LAX,20030317,10
LAX,20030318,70
LAX,20030319,10
LAX,20030320,40
LAX,20030321,10
LAX,20030322,10
LAX,20030323,40
LAX,20030324,40
LAX,20030325,10
LAX,20030326,60
LAX,20030327,31
LAX,20030328,31
LAX,20030329,30
LAX,20030330,30
LAX,20030331,70
LAX,20030401,40
LAX,20030402,70
LAX,20030403,10
LAX,20030404,50
LAX,20030405,10
LAX,20030406,70
LAX,20030407,10
LAX,20030408,30
LAX,20030409,60
LAX,20030410,40
LAX,20030411,40
LAX,20030412,40
LAX,20030413,40
LAX,20030414,40
LAX,20030415,50
LAX,20030416,10
LAX,20030417,50
LAX,20030418,40
LAX,20030419,10
LAX,20030420,10
LAX,20030421,70
LAX,20030422,10
LAX,20030423,10
LAX,20030424,10
LAX,20030425,40
LAX,20030426,10
LAX,20030427,10
LAX,20030428,10
LAX,20030429,10
LAX,20030430,10
LAX,20030501,50
LAX,20030502,20
LAX,20030503,71
LAX,20030504,10
LAX,20030505,20
LAX,20030506,10
LAX,20030507,50
LAX,20030508,20
LAX,20030509,70
LAX,20030510,20
LAX,20030511,10
LAX,20030512,10
LAX,20030513,50
LAX,20030514,50
LAX,20030515,20
LAX,20030516,10
LAX,20030517,40
LAX,20030518,10
LAX,20030519,50
LAX,20030520,50
LAX,20030521,10
LAX,20030522,50
LAX,20030523,40
LAX,20030524,40
LAX,20030525,40
LAX,20030526,40
LAX,20030527,40
LAX,20030528,40
LAX,20030529,40
LAX,20030530,40
LAX,20030531,40
LAX,20030601,40
LAX,20030602,40
LAX,20030603,40
LAX,20030604,40
LAX,20030605,40
LAX,20030606,40
LAX,20030607,40
LAX,20030608,40
LAX,20030609,40
LAX,20030610,40
LAX,20030611,40
LAX,20030612,40
LAX,20030613,40
LAX,20030614,40
LAX,20030615,40
LAX,20030616,40
LAX,20030617,40
LAX,20030618,40
LAX,20030619,40
LAX,20030620,40
LAX,20030621,40
LAX,20030622,40
LAX,20030623,40
LAX,20030624,10
LAX,20030625,10
LAX,20030626,40
LAX,20030627,40
LAX,20030628,40
LAX,20030629,40
LAX,20030630,40
LAX,20030701,10
LAX,20030702,10
LAX,20030703,10
LAX,20030704,10
LAX,20030705,70
LAX,20030706,40
LAX,20030707,40
LAX,20030708,40
LAX,20030709,40
LAX,20030710,40
LAX,20030711,70
LAX,20030712,40
LAX,20030713,40
LAX,20030714,60
LAX,20030715,60
LAX,20030716,70
LAX,20030717,70
LAX,20030718,40
LAX,20030719,60
LAX,20030720,60
LAX,20030721,40
LAX,20030722,40
LAX,20030723,40
LAX,20030724,40
LAX,20030725,40
LAX,20030726,40
LAX,20030727,40
LAX,20030728,40
LAX,20030729,40
LAX,20030730,60
LAX,20030731,40
LAX,20030801,40
LAX,20030802,10
LAX,20030803,10
LAX,20030804,10
LAX,20030805,10
LAX,20030806,10
LAX,20030807,10
LAX,20030808,10
LAX,20030809,60
LAX,20030810,60
LAX,20030811,60
LAX,20030812,60
LAX,20030813,10
LAX,20030814,10
LAX,20030815,60
LAX,20030816,70
LAX,20030817,70
LAX,20030818,10
LAX,20030819,40
LAX,20030820,40
LAX,20030821,40
LAX,20030822,10
LAX,20030823,10
LAX,20030824,40
LAX,20030825,40
LAX,20030826,40
LAX,20030827,40
LAX,20030828,10
LAX,20030829,10
LAX,20030830,40
LAX,20030831,10
LAX,20030901,40
LAX,20030902,40
LAX,20030903,40
LAX,20030904,10
LAX,20030905,10
LAX,20030906,10
LAX,20030907,60
LAX,20030908,10
LAX,20030909,40
LAX,20030910,10
LAX,20030911,40
LAX,20030912,40
LAX,20030913,40
LAX,20030914,40
LAX,20030915,40
LAX,20030916,40
LAX,20030917,40
LAX,20030918,40
LAX,20030919,40
LAX,20030920,40
LAX,20030921,40
LAX,20030922,40
LAX,20030923,40
LAX,20030924,40
LAX,20030925,40
LAX,20030926,40
LAX,20030927,40
LAX,20030928,40
LAX,20030929,40
LAX,20030930,40
LAX,20031001,40
LAX,20031002,40
LAX,20031003,40
LAX,20031004,40
LAX,20031005,40
LAX,20031006,40
LAX,20031007,40
LAX,20031008,40
LAX,20031009,40
LAX,20031010,40
LAX,20031011,40
LAX,20031012,10
LAX,20031013,10
LAX,20031014,40
LAX,20031015,40
LAX,20031016,40
LAX,20031017,40
LAX,20031018,60
LAX,20031019,60
LAX,20031020,60
LAX,20031021,60
LAX,20031022,10
LAX,20031023,60
LAX,20031024,40
LAX,20031025,40
LAX,20031026,30
LAX,20031027,70
LAX,20031028,70
LAX,20031029,40
LAX,20031030,40
LAX,20031031,50
LAX,20031101,40
LAX,20031102,10
LAX,20031103,50
LAX,20031104,10
LAX,20031105,10
LAX,20031106,40
LAX,20031107,10
LAX,20031108,10
LAX,20031109,40
LAX,20031110,40
LAX,20031111,40
LAX,20031112,40
LAX,20031113,10
LAX,20031114,10
LAX,20031115,10
LAX,20031116,10
LAX,20031117,50
LAX,20031118,10
LAX,20031119,60
LAX,20031120,40
LAX,20031121,40
LAX,20031122,10
LAX,20031123,20
LAX,20031124,70
LAX,20031125,50
LAX,20031126,10
LAX,20031127,30
LAX,20031128,70
LAX,20031129,30
LAX,20031130,10
LAX,20031201,40
LAX,20031202,10
LAX,20031203,10
LAX,20031204,10
LAX,20031205,40
LAX,20031206,40
LAX,20031207,40
LAX,20031208,10
LAX,20031209,10
LAX,20031210,40
LAX,20031211,40
LAX,20031212,70
LAX,20031213,10
LAX,20031214,50
LAX,20031215,10
LAX,20031216,30
LAX,20031217,30
LAX,20031218,30
LAX,20031219,40
LAX,20031220,40
LAX,20031221,40
LAX,20031222,30
LAX,20031223,40
LAX,20031224,40
LAX,20031225,70
LAX,20031226,70
LAX,20031227,10
LAX,20031228,20
LAX,20031229,10
LAX,20031230,10
LAX,20031231,10
LAX,20040101,10
LAX,20040102,50
LAX,20040103,10
LAX,20040104,10
LAX,20040105,10
LAX,20040106,30
LAX,20040107,40
LAX,20040108,10
LAX,20040109,10
LAX,20040110,30
LAX,20040111,10
LAX,20040112,40
LAX,20040113,10
LAX,20040114,60
LAX,20040115,60
LAX,20040116,40
LAX,20040117,40
LAX,20040118,40
LAX,20040119,40
LAX,20040120,40
LAX,20040121,30
LAX,20040122,30
LAX,20040123,10
LAX,20040124,50
LAX,20040125,40
LAX,20040126,10
LAX,20040127,40
LAX,20040128,40
LAX,20040129,10
LAX,20040130,10
LAX,20040131,40
LAX,20040201,70
LAX,20040202,40
LAX,20040203,50
LAX,20040204,10
LAX,20040205,10
LAX,20040206,10
LAX,20040207,70
LAX,20040208,30
LAX,20040209,30
LAX,20040210,10
LAX,20040211,10
LAX,20040212,10
LAX,20040213,10
LAX,20040214,10
LAX,20040215,10
LAX,20040216,40
LAX,20040217,40
LAX,20040218,40
LAX,20040219,40
LAX,20040220,40
LAX,20040221,50
LAX,20040222,40
LAX,20040223,40
LAX,20040224,40
LAX,20040225,40
LAX,20040226,40
LAX,20040227,10
LAX,20040228,10
LAX,20040229,40
LAX,20040301,10
LAX,20040302,50
LAX,20040303,30
LAX,20040304,60
LAX,20040305,40
LAX,20040306,10
LAX,20040307,30
LAX,20040308,31
LAX,20040309,61
LAX,20040310,40
LAX,20040311,40
LAX,20040312,40
LAX,20040313,40
LAX,20040314,40
LAX,20040315,40
LAX,20040316,40
LAX,20040317,40
LAX,20040318,40
LAX,20040319,40
LAX,20040320,40
LAX,20040321,40
LAX,20040322,40
LAX,20040323,40
LAX,20040324,40
LAX,20040325,40
LAX,20040326,40
LAX,20040327,10
LAX,20040328,30
LAX,20040329,31
LAX,20040330,40
LAX,20040331,60
LAX,20040401,40
LAX,20040402,10
LAX,20040403,40
LAX,20040404,40
LAX,20040405,40
LAX,20040406,40
LAX,20040407,10
LAX,20040408,40
LAX,20040409,40
LAX,20040410,40
LAX,20040411,40
LAX,20040412,40
LAX,20040413,40
LAX,20040414,10
LAX,20040415,40
LAX,20040416,40
LAX,20040417,50
LAX,20040418,10
LAX,20040419,10
LAX,20040420,10
LAX,20040421,40
LAX,20040422,10
LAX,20040423,70
LAX,20040424,10
LAX,20040425,60
LAX,20040426,60
LAX,20040427,70
LAX,20040428,60
LAX,20040429,70
LAX,20040430,40
LAX,20040501,10
LAX,20040502,70
LAX,20040503,70
LAX,20040504,60
LAX,20040505,60
LAX,20040506,60
LAX,20040507,60
LAX,20040508,60
LAX,20040509,60
LAX,20040510,40
LAX,20040511,40
LAX,20040512,10
LAX,20040513,60
LAX,20040514,60
LAX,20040515,60
LAX,20040516,60
LAX,20040517,60
LAX,20040518,40
LAX,20040519,60
LAX,20040520,40
LAX,20040521,40
LAX,20040522,40
LAX,20040523,40
LAX,20040524,40
LAX,20040525,40
LAX,20040526,40
LAX,20040527,40
LAX,20040528,40
LAX,20040529,40
LAX,20040530,60
LAX,20040531,60
LAX,20040601,40
LAX,20040602,40
LAX,20040603,40
LAX,20040604,40
LAX,20040605,40
LAX,20040606,40
LAX,20040607,40
LAX,20040608,70
LAX,20040609,10
LAX,20040610,10
LAX,20040611,10
LAX,20040612,10
LAX,20040613,10
LAX,20040614,40
LAX,20040615,40
LAX,20040616,40
LAX,20040617,40
LAX,20040618,10
LAX,20040619,40
LAX,20040620,40
LAX,20040621,40
LAX,20040622,40
LAX,20040623,40
LAX,20040624,40
LAX,20040625,40
LAX,20040626,40
LAX,20040627,40
LAX,20040628,10
LAX,20040629,10
LAX,20040630,10
LAX,20040701,10
LAX,20040702,40
LAX,20040703,40
LAX,20040704,10
LAX,20040705,40
LAX,20040706,40
LAX,20040707,40
LAX,20040708,40
LAX,20040709,40
LAX,20040710,10
LAX,20040711,40
LAX,20040712,40
LAX,20040713,70
LAX,20040714,10
LAX,20040715,60
LAX,20040716,60
LAX,20040717,60
LAX,20040718,60
LAX,20040719,60
LAX,20040720,60
LAX,20040721,40
LAX,20040722,40
LAX,20040723,40
LAX,20040724,40
LAX,20040725,71
LAX,20040726,40
LAX,20040727,40
LAX,20040728,10
LAX,20040729,10
LAX,20040730,10
LAX,20040731,40
LAX,20040801,10
LAX,20040802,10
LAX,20040803,10
LAX,20040804,40
LAX,20040805,40
LAX,20040806,40
LAX,20040807,40
LAX,20040808,40
LAX,20040809,10
LAX,20040810,10
LAX,20040811,40
LAX,20040812,40
LAX,20040813,40
LAX,20040814,10
LAX,20040815,40
LAX,20040816,40
LAX,20040817,40
LAX,20040818,40
LAX,20040819,10
LAX,20040820,40
LAX,20040821,40
LAX,20040822,10
LAX,20040823,40
LAX,20040824,10
LAX,20040825,40
LAX,20040826,10
LAX,20040827,10
LAX,20040828,40
LAX,20040829,40
LAX,20040830,40
LAX,20040831,40
LAX,20040901,60
LAX,20040902,70
LAX,20040903,60
LAX,20040904,10
LAX,20040905,70
LAX,20040906,70
LAX,20040907,60
